(c) Der Bundeswahlleiter, Wiesbaden 2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wahlbewerberinnen und Wahlbewerber für die Wahl zum 9. Europäischen Parlament (26. Mai 2019) aus der Bundesrepublik Deutschland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stand:;12.04.2019;08:56;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Format: CSV. Trennzeichen: Semikolon. Zeichensatz: UTF-8 mit BOM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wahlart;Wahltag;Titel;Namenszusatz;Nachname;Vorname;Geschlecht;Geburtjahr;PLZ;Wohnort;WohnortLandAbk;Geburtsort;Staatsangehörigkeit;Beruf;Berufsschluessel;Kennzeichen;Gebietsart;Gebietsnummer;Gebietsname;GebietLandAbk;Gruppenname;GruppennameLang;Listenplatz;VerknKennzeichen;VerknGebietsart;VerknGebietsnummer;VerknGebietsname;VerknGebietLandAbk;VerknGruppenname;VerknListenplatz;VorpGewaehlt
EP;26.05.2019;;;Stöter;Michael Andreas;m;1971;34246;Vellmar;HE;Kassel;DE;Angestellter;71;Bewerber;Land;06;Hessen;HE;CDU;Christlich Demokratische Union Deutschlands;5;;;;;;;;
EP;26.05.2019;Dr.;;Stöwsand;Hauke;m;1975;85253;Erdweg;BY;Hamburg;DE;Jurist;73;Bewerber;Bund;99;Bundesgebiet;Bund;ÖDP;Ökologisch-Demokratische Partei;32;;;;;;;;
EP;26.05.2019;;;Stühring;Marten;m;1991;27333;Bücken;NI;Bassum;DE;Industriekaufmann;71;Bewerber;Land;03;Niedersachsen;NI;CDU;Christlich Demokratische Union Deutschlands;28;;;;;;;;
EP;26.05.2019;;;Susojev;Helene;w;1979;50181;Bedburg;NW;Nowosibirsk;DE;Einzelhandelskauffrau;62;Bewerber;Bund;99;Bundesgebiet;Bund;LIEBE;Europäische Partei LIEBE;4;;;;;;;;
EP;26.05.2019;;;Suttner;Werner Johann;m;1968;93102;Pfatter;BY;Regensburg;DE;Unternehmer;71;Ersatzbewerber;Bund;99;Bundesgebiet;Bund;BP;Bayernpartei;6;;;;;;;;
EP;26.05.2019;;;Tanev;Anna Kristina;w;1984;63128;Dietzenbach;HE;Frankfurt am Main;DE;Studienrätin;84;Bewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;51;;;;;;;;
EP;26.05.2019;Dr.;;Tanz;Karin;w;1966;61352;Bad Homburg v. d. Höhe;HE;Beckum (Westf.);DE;ltd. Journalistin;92;Bewerber;Land;06;Hessen;HE;CDU;Christlich Demokratische Union Deutschlands;18;;;;;;;;
EP;26.05.2019;;;Tast;Wolfgang;m;1960;97084;Würzburg;BY;Würzburg;DE;Berater;71;Bewerber;Bund;99;Bundesgebiet;Bund;BGE;Bündnis Grundeinkommen - Die Grundeinkommenspartei;5;;;;;;;;
EP;26.05.2019;;;Tchokoute Tchoula;Pierre;m;1955;67549;Worms;RP;Babone, Kamerun;DE;selbst. Dipl.-Betriebswirt;71;Bewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;50;;;;;;;;
EP;26.05.2019;;;Teitz;Elise Ulrike;w;1977;51063;Köln;NW;Köln;DE;Künstlerin;93;Bewerber;Bund;99;Bundesgebiet;Bund;Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;92;;;;;;;;
EP;26.05.2019;;;Tenter;Philipp;m;1989;44791;Bochum;NW;Dinslaken;DE;Student;04;Bewerber;Bund;99;Bundesgebiet;Bund;SGP;Sozialistische Gleichheitspartei, Vierte Internationale;8;;;;;;;;
EP;26.05.2019;;;Teppe;Christian;m;1972;29525;Uelzen;NI;Hamburg;DE;Rechtsanwalt;73;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;138;;;;;;;;
EP;26.05.2019;Dr.;;Terwey;Alois Franz-Josef;m;1951;60322;Frankfurt am Main;HE;Alzey;DE;Rechtsanwalt;73;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;96;;;;;;;;
EP;26.05.2019;;;Terwiesche;Michael;m;1964;47445;Moers;NW;Moers;DE;Rechtsanwalt;73;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;13;;;;;;;;
EP;26.05.2019;;;Tesch;Markus;m;1963;87435;Kempten (Allgäu);BY;Ahlen;DE;Unternehmensberater;71;Bewerber;Bund;99;Bundesgebiet;Bund;Volt;Volt Deutschland;17;;;;;;;;
EP;26.05.2019;;;Thata-Peltzer;Nomazulu Roseline;w;1957;28779;Bremen;HB;Bulawayo, Simbabwe;DE;Dipl.-Ing. Metallhüttenkunde;24;Bewerber;Bund;99;Bundesgebiet;Bund;DIE FRAUEN;Feministische Partei DIE FRAUEN;3;;;;;;;;
EP;26.05.2019;;;Theis;Roland Karl;m;1980;66557;Illingen;SL;Neunkirchen;DE;Jurist;73;Bewerber;Land;10;Saarland;SL;CDU;Christlich Demokratische Union Deutschlands;1;;;;;;;;
EP;26.05.2019;Dr.;;Thewes;Hanno;m;1963;66119;Saarbrücken;SL;Illingen;DE;Informationswissenschaftler;73;Bewerber;Land;10;Saarland;SL;CDU;Christlich Demokratische Union Deutschlands;3;;;;;;;;
EP;26.05.2019;;;Thiedmann;Robin;m;1993;55118;Mainz;RP;Marburg;DE;Student;04;Bewerber;Bund;99;Bundesgebiet;Bund;Die Humanisten;Partei der Humanisten;1;;;;;;;;
EP;26.05.2019;;;Thiel;Simone;w;1978;54439;Saarburg;RP;Saarburg;DE;Volkswirtin, Politologin;91;Bewerber;Land;07;Rheinland-Pfalz;RP;CDU;Christlich Demokratische Union Deutschlands;3;;;;;;;;
EP;26.05.2019;;;Thielen;Eva Louisa Everarda;w;1960;58675;Hemer;NW;Maastricht;NL;Übersetzerin;71;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;48;;;;;;;;
EP;26.05.2019;Dr.;;Thießen;Ulrich;m;1958;110714;Westmoorings (Trinidad und Tobago);Ausland;Bonn;DE;Volkswirt, Angestellter der EU;91;Bewerber;Land;12;Brandenburg;BB;CDU;Christlich Demokratische Union Deutschlands;4;;;;;;;;
EP;26.05.2019;;;Thole;Ingrid;w;1958;48531;Nordhorn;NI;Vechta;DE;Betriebswirtin, Hausfrau;71;Bewerber;Land;03;Niedersachsen;NI;CDU;Christlich Demokratische Union Deutschlands;13;;;;;;;;
EP;26.05.2019;;;Thrams;Helmut;m;1959;13409;Berlin;BE;Berlin;DE;selbstständig;09;Bewerber;Bund;99;Bundesgebiet;Bund;Die Grauen;Die Grauen – Für alle Generationen;15;;;;;;;;
EP;26.05.2019;;;Thuault-Pfahler;Agnès;w;1976;68799;Reilingen;BW;Porto-Vecchio, Frankreich;FR;Fremdenführerin;63;Bewerber;Land;08;Baden-Württemberg;BW;CDU;Christlich Demokratische Union Deutschlands;11;;;;;;;;
EP;26.05.2019;;;Tiemann;Dirk;m;1968;65812;Bad Soden am Taunus;HE;Bielefeld;DE;Berater;71;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;37;;;;;;;;
EP;26.05.2019;Dr.;;Tillschneider;Hans-Thomas;m;1978;06268;Querfurt;ST;Temeschburg;DE;Islamwissenschaftler;91;Bewerber;Bund;99;Bundesgebiet;Bund;AfD;Alternative für Deutschland;19;;;;;;;;
EP;26.05.2019;;;Timm;Tassilo;m;1986;99089;Erfurt;TH;Halle (Saale);DE;Gleisbauer;32;Bewerber;Bund;99;Bundesgebiet;Bund;MLPD;Marxistisch-Leninistische Partei Deutschlands;13;;;;;;;;
EP;26.05.2019;;;Timmer;Marc;m;1972;25813;Husum;SH;Dülmen;DE;Rechtsanwalt;73;Ersatzbewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;30;;;;;;;;
EP;26.05.2019;;;Tobler;Sascha Michael;m;1969;79790;Küssaberg;BW;Heidenheim an der Brenz;DE;selbstständig;09;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;141;;;;;;;;
EP;26.05.2019;Dr.;;Tode;Sven Günther Curt Bernhard;m;1964;22087;Hamburg;HH;Hamburg;DE;Historiker;91;Ersatzbewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;49;;;;;;;;
EP;26.05.2019;;;Trede;Wolfgang;m;1956;22149;Hamburg;HH;Hamburg;DE;Groß- und Außenhandelskaufmann;61;Bewerber;Bund;99;Bundesgebiet;Bund;Die Grauen;Die Grauen – Für alle Generationen;9;;;;;;;;
EP;26.05.2019;;;Treptow;Ute;w;1954;28203;Bremen;HB;Bremen;DE;Reisende;09;Bewerber;Bund;99;Bundesgebiet;Bund;Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;29;;;;;;;;
EP;26.05.2019;;;Truckenbrodt;Martin;m;1971;96528;Frankenblick;TH;Coburg;DE;IT-Administrator;43;Bewerber;Bund;99;Bundesgebiet;Bund;ÖDP;Ökologisch-Demokratische Partei;12;;;;;;;;
EP;26.05.2019;;;Trump;Katharina Theresa;w;1988;14109;Berlin;BE;Berlin;DE;Dipl.-Juristin, Referendarin am Kammergericht;73;Bewerber;Land;11;Berlin;BE;CDU;Christlich Demokratische Union Deutschlands;7;;;;;;;;
EP;26.05.2019;;;Trübe;Meiko;m;1965;30453;Hannover;NI;Hannover;DE;Rentner;05;Bewerber;Bund;99;Bundesgebiet;Bund;Die Grauen;Die Grauen – Für alle Generationen;3;;;;;;;;
EP;26.05.2019;;;Tschauder;Norbert Sebastian;m;1998;38640;Goslar;NI;Bettmar;DE;Schüler;04;Bewerber;Bund;99;Bundesgebiet;Bund;Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;76;;;;;;;;
EP;26.05.2019;;;Tylkowski;Eric Nigel;m;1985;94032;Passau;BY;Mannheim-Neckarau;DE;Metallarbeiter;24;Ersatzbewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;54;;;;;;;;
EP;26.05.2019;;;Tüllmann;Malte;m;1964;19258;Besitz;MV;Stralsund;DE;Geschäftsführer;71;Bewerber;Bund;99;Bundesgebiet;Bund;NL;Neue Liberale – Die Sozialliberalen;7;;;;;;;;
EP;26.05.2019;;;Uehlein;Dirk Martin;m;1968;76131;Karlsruhe;BW;Karlsruhe;DE;Steuerberater;72;Bewerber;Bund;99;Bundesgebiet;Bund;ÖDP;Ökologisch-Demokratische Partei;74;;;;;;;;
EP;26.05.2019;;;Ugur;Sükran;w;1989;44629;Herne;NW;Ulubey, Türkei;AT;Hausfrau;06;Bewerber;Bund;99;Bundesgebiet;Bund;BIG;Bündnis für Innovation & Gerechtigkeit;38;;;;;;;;
EP;26.05.2019;;;Uhl;Carola Elisabeth;w;1957;88697;Bermatingen;BW;Neustadt (Titisee-Neustadt);DE;Sachbearbeiterin;71;Ersatzbewerber;Land;08;Baden-Württemberg;BW;CDU;Christlich Demokratische Union Deutschlands;14;;;;;;;;
EP;26.05.2019;;;Uhlig;Tom;m;1988;60322;Frankfurt am Main;HE;Frankfurt am Main;DE;Bildungsreferent;84;Bewerber;Bund;99;Bundesgebiet;Bund;ÖkoLinX;Ökologische Linke;18;;;;;;;;
EP;26.05.2019;;;Uhlstein;Christian;m;1989;96185;Schönbrunn i.Steigerwald;BY;Plauen;DE;Handwerksmeister;27;Bewerber;Bund;99;Bundesgebiet;Bund;III. Weg;DER DRITTE WEG;7;;;;;;;;
EP;26.05.2019;;;Ullmann;Peter Fritz Sebastian;m;1979;42477;Radevormwald;NW;Wuppertal;DE;Texter;92;Bewerber;Bund;99;Bundesgebiet;Bund;MLPD;Marxistisch-Leninistische Partei Deutschlands;6;;;;;;;;
EP;26.05.2019;;;Ullrich;Annette;w;1965;98593;Floh-Seligenthal;TH;Halle (Saale);DE;Geschäftsführerin;71;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;103;;;;;;;;
EP;26.05.2019;;;Uluc;Mümün;m;1961;45473;Mülheim an der Ruhr;NW;Avanos, Türkei;DE;TV-Moderator;94;Bewerber;Bund;99;Bundesgebiet;Bund;BIG;Bündnis für Innovation & Gerechtigkeit;15;;;;;;;;
EP;26.05.2019;;;Urbanski;Nora;w;1993;40233;Düsseldorf;NW;Neuss;DE;Studentin;04;Bewerber;Bund;99;Bundesgebiet;Bund;Volt;Volt Deutschland;20;;;;;;;;
EP;26.05.2019;;;Uygun;Devrim;w;1969;12305;Berlin;BE;Berlin;DE;Nachhilfelehrerin;84;Bewerber;Bund;99;Bundesgebiet;Bund;ÖkoLinX;Ökologische Linke;17;;;;;;;;
EP;26.05.2019;;;Valdés-Stauber;Martin;m;1991;87600;Kaufbeuren;BY;Kaufbeuren;DE;Dramaturg;94;Bewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;74;;;;;;;;
EP;26.05.2019;;;Vandreier;Christoph;m;1981;10829;Berlin;BE;Gehrden;DE;Psychologe;81;Bewerber;Bund;99;Bundesgebiet;Bund;SGP;Sozialistische Gleichheitspartei, Vierte Internationale;1;;;;;;;;
EP;26.05.2019;;;Vardopoulos;Stefan;m;1960;60326;Frankfurt am Main;HE;Frankfurt am Main;DE;Rentner;05;Bewerber;Bund;99;Bundesgebiet;Bund;DiEM25;Demokratie in Europa - DiEM25;11;;;;;;;;
EP;26.05.2019;;;Varoufakis;Ioannis;m;1961;10437;Berlin;BE;Athen, Griechenland;GR;Wirtschaftswissenschaftler;91;Bewerber;Bund;99;Bundesgebiet;Bund;DiEM25;Demokratie in Europa - DiEM25;1;;;;;;;;
EP;26.05.2019;;;Vaut;Simon;m;1977;10178;Berlin;BE;Hamburg;DE;Regierungsrat;73;Bewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;22;;;;;;;;
EP;26.05.2019;;;Veh;Kathrin;w;1977;15926;Luckau;BB;Hoyerswerda;DE;Angestellte;71;Ersatzbewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;73;;;;;;;;
EP;26.05.2019;;;Veltens;Andre;m;1988;51467;Bergisch Gladbach;NW;Dernbach;DE;Gesundheits- und Krankenpfleger;81;Bewerber;Bund;99;Bundesgebiet;Bund;Die Humanisten;Partei der Humanisten;7;;;;;;;;
EP;26.05.2019;;;Verheyen;Sabine;w;1964;52080;Aachen;NW;Aachen;DE;Hausfrau;06;Bewerber;Land;05;Nordrhein-Westfalen;NW;CDU;Christlich Demokratische Union Deutschlands;3;;;;;;;;X
EP;26.05.2019;;;Vierrath;Gisela Renate;w;1951;03042;Cottbus;BB;Altdöbern;DE;Rentnerin;05;Bewerber;Bund;99;Bundesgebiet;Bund;DKP;Deutsche Kommunistische Partei;8;;;;;;;;
EP;26.05.2019;;;Vogel;Bernhard;m;1949;27612;Loxstedt;NI;Illingen;DE;Studienrat a. D.;05;Bewerber;Bund;99;Bundesgebiet;Bund;LKR;LKR - Bernd Lucke und die Liberal-Konservativen Reformer;7;;;;;;;;
EP;26.05.2019;;;Vogel;Elena;w;1994;99086;Erfurt;TH;Bonn;DE;Studentin;04;Bewerber;Bund;99;Bundesgebiet;Bund;DIE DIREKTE!;Demokratie DIREKT!;3;;;;;;;;
EP;26.05.2019;;;Vogl;Niklas Robert;m;2000;39359;Oebisfelde-Weferlingen;ST;Regensburg;DE;Auszubildender;04;Bewerber;Bund;99;Bundesgebiet;Bund;Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;52;;;;;;;;
EP;26.05.2019;;;Vogt;Antje Bernhardine;w;1981;99826;Mihla;TH;Eisenach;DE;Motopädin;81;Bewerber;Bund;99;Bundesgebiet;Bund;NPD;Nationaldemokratische Partei Deutschlands;8;;;;;;;;
EP;26.05.2019;;;Vogt;Markus Eberhard;m;1985;72074;Tübingen;BW;Tübingen;DE;Suchmaschinenmarketinganalyst;91;Bewerber;Bund;99;Bundesgebiet;Bund;Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;70;;;;;;;;
EP;26.05.2019;Prof. Dr.;;Vogt;Matthias Theodor;m;1959;02828;Görlitz;SN;Rom, Italien;DE;Hochschullehrer;84;Bewerber;Land;14;Sachsen;SN;CDU;Christlich Demokratische Union Deutschlands;6;;;;;;;;
EP;26.05.2019;;;Voigt;Udo Manfred Lothar;m;1952;12555;Berlin;BE;Viersen;DE;Dipl.-Politologe;91;Bewerber;Bund;99;Bundesgebiet;Bund;NPD;Nationaldemokratische Partei Deutschlands;1;;;;;;;;X
EP;26.05.2019;;;Voigt;Wolfgang Alexander;m;1978;93087;Alteglofsheim;BY;Ulm;DE;Projektkoordinator (M. A.);43;Bewerber;Land;09;Bayern;BY;CSU;Christlich-Soziale Union in Bayern e.V.;35;;;;;;;;
EP;26.05.2019;;;Volkert;Patrick Karlheinz;m;1988;91166;Georgensgmünd;BY;Lauf a.d.Pegnitz;DE;Maschinenanlagenführer;25;Bewerber;Bund;99;Bundesgebiet;Bund;Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;137;;;;;;;;
EP;26.05.2019;;;Volkmann;Johannes Benedikt;m;1996;35633;Lahnau;HE;Köln;DE;Student;04;Bewerber;Land;06;Hessen;HE;CDU;Christlich Demokratische Union Deutschlands;17;;;;;;;;
EP;26.05.2019;;;Vollbracht;Thomas;m;1964;23738;Lensahn;SH;Eutin;DE;Zivilangestellter der Bundeswehr;01;Bewerber;Bund;99;Bundesgebiet;Bund;FAMILIE;Familien-Partei Deutschlands;7;;;;;;;;
EP;26.05.2019;;;Vollmer;Severine;w;1982;79669;Zell im Wiesental;BW;Schopfheim;DE;Hausfrau;06;Bewerber;Bund;99;Bundesgebiet;Bund;LKR;LKR - Bernd Lucke und die Liberal-Konservativen Reformer;10;;;;;;;;
EP;26.05.2019;;;Volz;Julian;m;1985;60326;Frankfurt am Main;HE;Rastatt;DE;Dipl.-Politologe;91;Bewerber;Bund;99;Bundesgebiet;Bund;ÖkoLinX;Ökologische Linke;20;;;;;;;;
EP;26.05.2019;;;Vondenhoff;Lars;m;1974;24340;Eckernförde;SH;Eckernförde;DE;Geschäftsführer;71;Bewerber;Land;01;Schleswig-Holstein;SH;CDU;Christlich Demokratische Union Deutschlands;9;;;;;;;;
EP;26.05.2019;;;Vorndran;Monika Petra;w;1970;97723;Oberthulba;BY;Karlstadt a.Main;DE;Fachlehrerin;84;Bewerber;Land;09;Bayern;BY;CSU;Christlich-Soziale Union in Bayern e.V.;53;;;;;;;;
EP;26.05.2019;;;Voskanian;Akop;m;1990;35578;Wetzlar;HE;Tiflis;DE;Student;04;Bewerber;Land;06;Hessen;HE;CDU;Christlich Demokratische Union Deutschlands;10;;;;;;;;
EP;26.05.2019;;;Voss;Axel;m;1963;53115;Bonn;NW;Hameln;DE;MdEP, Rechtsanwalt;71;Bewerber;Land;05;Nordrhein-Westfalen;NW;CDU;Christlich Demokratische Union Deutschlands;4;;;;;;;;X
EP;26.05.2019;;;Voss;Michael;m;1972;26316;Varel;NI;Huntsville, USA;DE;Soldat;01;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;128;;;;;;;;
EP;26.05.2019;;;Voß;Kirstin;w;1972;10318;Berlin;BE;Schwerin;DE;Juristin;73;Bewerber;Bund;99;Bundesgebiet;Bund;ÖkoLinX;Ökologische Linke;25;;;;;;;;
EP;26.05.2019;;;Voßbeck;Sonja;w;1982;46244;Bottrop;NW;Duisburg;DE;Einzelhandelskauffrau;62;Bewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;77;Ersatzbewerber;Bund;99;Bundesgebiet;;SPD;21;
EP;26.05.2019;;;Wagner;Jürgen;m;1962;96052;Bamberg;BY;Bamberg;DE;Maschinenbediener;25;Ersatzbewerber;Bund;99;Bundesgebiet;Bund;BP;Bayernpartei;4;;;;;;;;
EP;26.05.2019;;;Wagner;Gerhard;m;1939;40878;Ratingen;NW;Bremen;DE;Dipl.-Bauingenieur;31;Bewerber;Bund;99;Bundesgebiet;Bund;Volksabstimmung;Ab jetzt...Demokratie durch Volksabstimmung - Politik für die Menschen;4;;;;;;;;
EP;26.05.2019;;;Wagner;Ingo;m;1984;51373;Leverkusen;NW;Forchheim;DE;polit. Referent;91;Bewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;78;Ersatzbewerber;Bund;99;Bundesgebiet;;SPD;35;
EP;26.05.2019;;;Wagner;Josef;m;1968;71732;Tamm;BW;Augsburg;DE;Mathematiker;41;Bewerber;Bund;99;Bundesgebiet;Bund;ÖDP;Ökologisch-Demokratische Partei;36;;;;;;;;
EP;26.05.2019;;;Waldheim;Christian;m;1973;22848;Norderstedt;SH;Hamburg;DE;Betriebswirt;71;Bewerber;Bund;99;Bundesgebiet;Bund;AfD;Alternative für Deutschland;24;;;;;;;;
EP;26.05.2019;;;Waldner;Erich Roland;m;1943;71636;Ludwigsburg;BW;Brünn;DE;Verlagskaufmann, Betriebswirt i. R.;05;Bewerber;Bund;99;Bundesgebiet;Bund;Graue Panther;Graue Panther;10;;;;;;;;
EP;26.05.2019;;;Wallstein;Maja Scarlett;w;1986;14471;Potsdam;BB;Cottbus;DE;Angestellte;71;Ersatzbewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;22;;;;;;;;
EP;26.05.2019;;;Walsmann;Marion Erika;w;1963;99094;Erfurt;TH;Erfurt;DE;Juristin;73;Bewerber;Land;16;Thüringen;TH;CDU;Christlich Demokratische Union Deutschlands;1;;;;;;;;
EP;26.05.2019;;;Walter;Markus;m;1991;50171;Kerpen;NW;Westerstede;DE;Wirtschaftsfachwirt;71;Bewerber;Bund;99;Bundesgebiet;Bund;DIE RECHTE;DIE RECHTE – Partei für Volksabstimmung, Souveränität und Heimatschutz;10;;;;;;;;
EP;26.05.2019;;;Walter;Daniel;m;1991;52349;Düren;NW;Düren;DE;wiss. Mitarbeiter;84;Bewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;68;Ersatzbewerber;Bund;99;Bundesgebiet;;SPD;28;
EP;26.05.2019;;;Walter;Uli Adolf;m;1945;89143;Blaubeuren;BW;Illertissen;DE;Unternehmensberater i. R.;05;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;127;;;;;;;;
EP;26.05.2019;;;Walter-Kamano;Maha Watta;w;1987;53343;Wachtberg;NW;Bonn;DE;Unternehmerin;71;Bewerber;Bund;99;Bundesgebiet;Bund;BIG;Bündnis für Innovation & Gerechtigkeit;6;;;;;;;;
EP;26.05.2019;;;Walter-Kilian;Annette Hannelore;w;1964;84028;Landshut;BY;München;DE;selbst. Masseurin, med. Bademeisterin;81;Bewerber;Bund;99;Bundesgebiet;Bund;FREIE WÄHLER;FREIE WÄHLER;7;;;;;;;;
EP;26.05.2019;;;Walther;Claudia;w;1963;50668;Köln;NW;Köln;DE;Projektmanagerin;71;Bewerber;Bund;99;Bundesgebiet;Bund;SPD;Sozialdemokratische Partei Deutschlands;35;;;;;;;;
EP;26.05.2019;;;Warschun;Heike;w;1967;52078;Aachen;NW;Bochum;DE;Pflegefachkraft;81;Bewerber;Bund;99;Bundesgebiet;Bund;DKP;Deutsche Kommunistische Partei;22;;;;;;;;
EP;26.05.2019;;;Wartmann;Margarita;w;1989;21077;Hamburg;HH;Stavropol;DE;Rechtsreferendarin;73;Bewerber;Bund;99;Bundesgebiet;Bund;LIEBE;Europäische Partei LIEBE;9;;;;;;;;
EP;26.05.2019;Prof. Dr.;;Watter;Holger;m;1963;24963;Tarp;SH;Flensburg;DE;Hochschullehrer;84;Bewerber;Land;01;Schleswig-Holstein;SH;CDU;Christlich Demokratische Union Deutschlands;7;;;;;;;;
EP;26.05.2019;;;Weber;Florian;m;1963;83043;Bad Aibling;BY;Bad Aibling;DE;Angestellter;71;Bewerber;Bund;99;Bundesgebiet;Bund;BP;Bayernpartei;1;;;;;;;;
EP;26.05.2019;;;Weber;Franz;m;1946;88263;Horgenzell;BW;Weingarten;DE;Sonderschullehrer i. R.;05;Bewerber;Bund;99;Bundesgebiet;Bund;ÖDP;Ökologisch-Demokratische Partei;69;;;;;;;;
EP;26.05.2019;;;Weber;Manfred;m;1972;93359;Wildenberg;BY;Niederhatzkofen;DE;MdEP, Dipl.-Ingenieur (FH);71;Bewerber;Land;09;Bayern;BY;CSU;Christlich-Soziale Union in Bayern e.V.;1;;;;;;;;X
EP;26.05.2019;;;Weber;Sergej;m;1984;66482;Zweibrücken;RP;Saran;DE;CNC-Fräser;24;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;91;;;;;;;;
EP;26.05.2019;Dr.;von;Wedelstaedt;Christina-Elisabeth;w;1965;24969;Großenwiehe;SH;Flensburg;DE;Zahnärztin;81;Bewerber;Land;01;Schleswig-Holstein;SH;CDU;Christlich Demokratische Union Deutschlands;6;;;;;;;;
EP;26.05.2019;;;Wedewardt;Dörte;w;1963;95490;Mistelgau;BY;Köln;DE;Dipl.-Ing. Architektin;31;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;158;;;;;;;;
EP;26.05.2019;;;Wefelscheid;Stephan;m;1978;56075;Koblenz;RP;Koblenz;DE;Rechtsanwalt;73;Bewerber;Bund;99;Bundesgebiet;Bund;FREIE WÄHLER;FREIE WÄHLER;3;;;;;;;;
EP;26.05.2019;;;Weggen;Dagmar Isolde;w;1957;88471;Laupheim;BW;Doberlug-Kirchhain;DE;Dipl.-Kauffrau (FH);61;Ersatzbewerber;Land;08;Baden-Württemberg;BW;CDU;Christlich Demokratische Union Deutschlands;9;;;;;;;;
EP;26.05.2019;;;Wehnemann;Nico;m;1983;60486;Frankfurt am Main;HE;Mühlhausen;DE;Kommunalpolitiker;71;Bewerber;Bund;99;Bundesgebiet;Bund;Die PARTEI;Partei für Arbeit, Rechtsstaat, Tierschutz, Elitenförderung und basisdemokratische Initiative;67;;;;;;;;
EP;26.05.2019;;;Weidemann;Heidelind;w;1941;54492;Erden;RP;Stettin;DE;Kommunalbeamtin a. D.;05;Bewerber;Bund;99;Bundesgebiet;Bund;ÖDP;Ökologisch-Demokratische Partei;45;;;;;;;;
EP;26.05.2019;;;Weidemann;Nicole Marie Louise;w;1966;48691;Vreden;NW;Winterswijk, Niederlande;NL;Dipl. FH TMO, selbst. Marketing und Serv. Dienstleistung, Taxifahrerin;92;Bewerber;Bund;99;Bundesgebiet;Bund;FDP;Freie Demokratische Partei;51;;;;;;;;
EP;26.05.2019;;;Weil;Klaus;m;1961;59823;Arnsberg;NW;Arnsberg;DE;Rentner;05;Bewerber;Bund;99;Bundesgebiet;Bund;FAMILIE;Familien-Partei Deutschlands;4;;;;;;;;
EP;26.05.2019;;;Weinhold;Frieder;m;1953;23968;Wismar;MV;Markneukirchen;DE;Theologe;83;Bewerber;Land;13;Mecklenburg-Vorpommern;MV;CDU;Christlich Demokratische Union Deutschlands;4;;;;;;;;
